,60007,1493,59140,1448,59152,59185,141714,59129,59148,1483,59135,1489,59114,59175,1500,1492,59120,1514,59110,59158
1,4.704981413,33.55371105,33.55371105,33.55371105,33.55371105,33.55371105,33.55371105,33.55371105,33.55371105,11.84614588,47.38458353,2.352490707,16.77685553,16.77685553,16.77685553,16.77685553,16.77685553,16.77685553,16.77685553,16.77685553
2,4.569188847,52.5051938,52.5051938,52.5051938,52.5051938,52.5051938,32.81574613,32.81574613,32.81574613,11.52929025,46.117161,2.284594423,26.2525969,26.2525969,26.2525969,26.2525969,26.2525969,16.40787307,16.40787307,16.40787307
3,4.439268187,51.726165,51.726165,51.726165,51.726165,51.726165,32.32885313,32.32885313,32.32885313,11.10490777,44.41963107,2.219634093,25.8630825,25.8630825,25.8630825,25.8630825,25.8630825,16.16442657,16.16442657,16.16442657
4,4.351563513,51.5212868,51.5212868,51.5212868,51.5212868,51.5212868,32.20080425,32.20080425,32.20080425,10.8460903,43.3843612,2.175781757,25.7606434,25.7606434,25.7606434,25.7606434,25.7606434,16.10040213,16.10040213,16.10040213
5,4.319726273,52.2655516,52.2655516,52.2655516,52.2655516,52.2655516,32.66596975,32.66596975,32.66596975,10.83249492,43.32997967,2.159863137,26.1327758,26.1327758,26.1327758,26.1327758,26.1327758,16.33298488,16.33298488,16.33298488
6,4.353709007,54.1405582,54.1405582,54.1405582,54.1405582,54.1405582,33.83784888,33.83784888,33.83784888,11.08487,44.33948,2.176854503,27.0702791,27.0702791,27.0702791,27.0702791,27.0702791,16.91892444,16.91892444,16.91892444
7,4.42961024,56.269154,56.269154,56.269154,56.269154,56.269154,35.16822125,35.16822125,35.16822125,11.4741363,45.8965452,2.21480512,28.134577,28.134577,28.134577,28.134577,28.134577,17.58411063,17.58411063,17.58411063
8,4.453898013,57.85166013,57.85166013,57.85166013,57.85166013,57.85166013,36.15728758,36.15728758,36.15728758,11.84570677,47.38282707,2.226949007,28.92583007,28.92583007,28.92583007,28.92583007,28.92583007,18.07864379,18.07864379,18.07864379
9,4.507309273,60.11742813,60.11742813,60.11742813,60.11742813,60.11742813,37.57339258,37.57339258,37.57339258,12.29912107,49.19648427,2.253654637,30.05871407,30.05871407,30.05871407,30.05871407,30.05871407,18.78669629,18.78669629,18.78669629
10,4.7305241,63.48922187,63.48922187,63.48922187,63.48922187,63.48922187,39.68076367,39.68076367,39.68076367,13.0332101,52.1328404,2.36526205,31.74461093,31.74461093,31.74461093,31.74461093,31.74461093,19.84038183,19.84038183,19.84038183
11,4.968690113,66.70508153,66.70508153,66.70508153,66.70508153,66.70508153,41.69067597,41.69067597,41.69067597,13.66035262,54.64141047,2.484345057,33.35254077,33.35254077,33.35254077,33.35254077,33.35254077,20.84533798,20.84533798,20.84533798
12,5.177307067,68.11838347,68.11838347,68.11838347,68.11838347,68.11838347,42.57398967,42.57398967,42.57398967,14.0081785,56.032714,2.588653533,34.05919173,34.05919173,34.05919173,34.05919173,34.05919173,21.28699483,21.28699483,21.28699483
13,5.2514165,67.4159054,67.4159054,67.4159054,67.4159054,67.4159054,42.13494088,42.13494088,42.13494088,14.09114222,56.36456887,2.62570825,33.7079527,33.7079527,33.7079527,33.7079527,33.7079527,21.06747044,21.06747044,21.06747044
14,5.245953033,66.38593927,66.38593927,66.38593927,66.38593927,66.38593927,41.49121205,41.49121205,41.49121205,13.94562647,55.78250587,2.622976517,33.19296963,33.19296963,33.19296963,33.19296963,33.19296963,20.74560603,20.74560603,20.74560603
15,5.229187167,65.68065247,65.68065247,65.68065247,65.68065247,65.68065247,41.0504078,41.0504078,41.0504078,13.68838625,54.753545,2.614593583,32.84032623,32.84032623,32.84032623,32.84032623,32.84032623,20.5252039,20.5252039,20.5252039
16,5.2085551,65.15865753,65.15865753,65.15865753,65.15865753,65.15865753,40.72416097,40.72416097,40.72416097,13.58155322,54.32621287,2.60427755,32.57932877,32.57932877,32.57932877,32.57932877,32.57932877,20.36208048,20.36208048,20.36208048
17,5.288211413,67.2037628,67.2037628,67.2037628,67.2037628,67.2037628,42.00235175,42.00235175,42.00235175,13.77901117,55.11604467,2.644105707,33.6018814,33.6018814,33.6018814,33.6018814,33.6018814,21.00117588,21.00117588,21.00117588
18,5.618003393,72.6042138,72.6042138,72.6042138,72.6042138,72.6042138,45.37763363,45.37763363,45.37763363,14.76142175,59.045687,2.809001697,36.3021069,36.3021069,36.3021069,36.3021069,36.3021069,22.68881682,22.68881682,22.68881682
19,5.887869853,75.9306394,75.9306394,75.9306394,75.9306394,75.9306394,47.45664963,47.45664963,47.45664963,16.1236828,64.4947312,2.943934927,37.9653197,37.9653197,37.9653197,37.9653197,37.9653197,23.72832482,23.72832482,23.72832482
20,5.898863127,75.77692713,75.77692713,75.77692713,75.77692713,75.77692713,47.36057947,47.36057947,47.36057947,16.26354902,65.05419607,2.949431563,37.88846357,37.88846357,37.88846357,37.88846357,37.88846357,23.68028973,23.68028973,23.68028973
21,5.864550173,75.14905973,75.14905973,75.14905973,75.14905973,75.14905973,46.96816233,46.96816233,46.96816233,16.18907303,64.75629213,2.932275087,37.57452987,37.57452987,37.57452987,37.57452987,37.57452987,23.48408117,23.48408117,23.48408117
22,5.75512138,73.16980087,73.16980087,73.16980087,73.16980087,73.16980087,45.73112555,45.73112555,45.73112555,15.83845688,63.35382753,2.87756069,36.58490043,36.58490043,36.58490043,36.58490043,36.58490043,22.86556278,22.86556278,22.86556278
23,5.526022407,70.03400233,70.03400233,70.03400233,70.03400233,70.03400233,43.77125147,43.77125147,43.77125147,15.14512403,60.58049613,2.763011203,35.01700117,35.01700117,35.01700117,35.01700117,35.01700117,21.88562573,21.88562573,21.88562573
24,5.245678047,66.79764387,66.79764387,66.79764387,66.79764387,66.79764387,41.74852742,41.74852742,41.74852742,14.34661013,57.38644053,2.622839023,33.39882193,33.39882193,33.39882193,33.39882193,33.39882193,20.87426371,20.87426371,20.87426371
25,4.990066027,64.24419907,64.24419907,64.24419907,64.24419907,64.24419907,40.15262442,40.15262442,40.15262442,13.9469979,55.7879916,2.495033013,32.12209953,32.12209953,32.12209953,32.12209953,32.12209953,20.07631221,20.07631221,20.07631221
26,4.886598013,63.4013844,63.4013844,63.4013844,63.4013844,63.4013844,39.62586525,39.62586525,39.62586525,13.70172528,54.80690113,2.443299007,31.7006922,31.7006922,31.7006922,31.7006922,31.7006922,19.81293263,19.81293263,19.81293263
27,4.865136487,63.48348713,63.48348713,63.48348713,63.48348713,63.48348713,39.67717947,39.67717947,39.67717947,13.67358493,54.69433973,2.432568243,31.74174357,31.74174357,31.74174357,31.74174357,31.74174357,19.83858973,19.83858973,19.83858973
28,4.910096933,64.64300607,64.64300607,64.64300607,64.64300607,64.64300607,40.4018788,40.4018788,40.4018788,13.86481562,55.45926247,2.455048467,32.32150303,32.32150303,32.32150303,32.32150303,32.32150303,20.2009394,20.2009394,20.2009394
29,5.0676211,67.31153247,67.31153247,67.31153247,67.31153247,67.31153247,42.0697078,42.0697078,42.0697078,14.44380352,57.77521407,2.53381055,33.65576623,33.65576623,33.65576623,33.65576623,33.65576623,21.0348539,21.0348539,21.0348539
30,5.440795753,72.25688127,72.25688127,72.25688127,72.25688127,72.25688127,45.1605508,45.1605508,45.1605508,15.6684704,62.6738816,2.720397877,36.12844063,36.12844063,36.12844063,36.12844063,36.12844063,22.5802754,22.5802754,22.5802754
31,5.892238453,78.120042,78.120042,78.120042,78.120042,78.120042,48.82502625,48.82502625,48.82502625,17.20826805,68.8330722,2.946119227,39.060021,39.060021,39.060021,39.060021,39.060021,24.41251313,24.41251313,24.41251313
32,6.185575133,81.70149153,81.70149153,81.70149153,81.70149153,81.70149153,51.06343222,51.06343222,51.06343222,18.11839042,72.47356167,3.092787567,40.85074577,40.85074577,40.85074577,40.85074577,40.85074577,25.53171611,25.53171611,25.53171611
33,6.329945673,81.87127,81.87127,81.87127,81.87127,81.87127,51.16954375,51.16954375,51.16954375,18.50564825,74.022593,3.164972837,40.935635,40.935635,40.935635,40.935635,40.935635,25.58477188,25.58477188,25.58477188
34,6.515591053,82.33130593,82.33130593,82.33130593,82.33130593,82.33130593,51.45706622,51.45706622,51.45706622,18.81785647,75.27142587,3.257795527,41.16565297,41.16565297,41.16565297,41.16565297,41.16565297,25.72853311,25.72853311,25.72853311
35,6.666312453,81.96704387,81.96704387,81.96704387,81.96704387,81.96704387,51.22940242,51.22940242,51.22940242,19.00985613,76.03942453,3.333156227,40.98352193,40.98352193,40.98352193,40.98352193,40.98352193,25.61470121,25.61470121,25.61470121
36,6.802127007,80.50533053,80.50533053,80.50533053,80.50533053,80.50533053,50.31583158,50.31583158,50.31583158,19.01211035,76.0484414,3.401063503,40.25266527,40.25266527,40.25266527,40.25266527,40.25266527,25.15791579,25.15791579,25.15791579
